,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,QCOM_unscaled,QCOM_monthly,isPartial,scale,QCOM,Stock_Price_Change,Stock_Price_Change_Percent
751,2021-11-26,9,0.15402491103202848,0.04844843874906135,QCOM,175.6699981689453,180.25,175.05999755859375,175.74000549316406,175.74000549316406,7835900,23,69.0,,0.69,15.87,-0.529998779296875,-0.0029317335041246784
752,2021-11-29,9,0.15402491103202848,0.1018304014663578,QCOM,179.47999572753906,184.07000732421875,179.0,183.7400054931641,183.7400054931641,10440500,26,69.0,,0.69,17.939999999999998,3.82000732421875,0.02119282842839798
753,2021-11-30,4,0.13623131672597866,-0.11552413299138187,QCOM,183.22000122070312,186.80999755859372,180.33999633789065,180.55999755859372,180.55999755859372,19309200,28,69.0,,0.69,19.32,2.7399902343749716,0.014885587685932844
754,2021-12-01,20,0.19317081850533807,0.41796191322065757,QCOM,180.88999938964844,183.1499938964844,175.32000732421875,175.6300048828125,175.6300048828125,10637700,69,44.0,False,0.44,30.36,-3.660003662109318,-0.019592118783478663
755,2021-12-02,9,0.15402491103202848,-0.20264917742856614,QCOM,172.08999633789062,177.88999938964844,171.2100067138672,177.02999877929688,177.02999877929688,13101400,70,44.0,,0.44,30.8,-5.259994506835966,-0.028719599684010277
756,2021-12-03,6,0.1433487544483986,-0.06931447979482908,QCOM,178.0399932861328,180.2700042724609,173.7100067138672,176.50999450683594,176.50999450683594,12111800,53,44.0,,0.44,23.32,2.3800048828124716,0.013379081966262474
757,2021-12-06,3,0.13267259786476868,0.02756263609051568,QCOM,176.8800048828125,176.97999572753906,172.27000427246094,175.4499969482422,175.4499969482422,8577500,56,44.0,,0.44,24.64,-3.2900085449218466,-0.01825044914266105
758,2021-12-07,0,0.12199644128113879,-0.0804699444757383,QCOM,179.07000732421875,184.77999877929688,178.5,183.72000122070312,183.72000122070312,9910100,80,44.0,,0.44,35.2,7.8000030517578125,0.0440727948924009
759,2021-12-09,11,0.1611423487544484,0.3208774539832562,QCOM,181.7700042724609,187.83999633789065,181.50999450683597,182.25999450683597,182.25999450683597,9398900,79,44.0,,0.44,34.76,3.0599975585937784,0.016560220688434324
760,2021-12-10,2,0.12911387900355872,-0.19875886133256782,QCOM,185.5500030517578,185.5500030517578,181.1499938964844,183.8800048828125,183.8800048828125,6854800,49,44.0,,0.44,21.56,-2.289993286132841,-0.012191191071008967
761,2021-12-13,6,0.1433487544483986,0.11025054436206294,QCOM,186.8500061035156,191.3000030517578,183.1100006103516,183.32000732421875,183.32000732421875,16346800,70,44.0,,0.44,30.8,5.75,0.030988951255344732
762,2021-12-14,8,0.1504661921708185,0.049651200317767596,QCOM,181.1999969482422,183.8999938964844,179.41000366210938,181.97999572753903,181.97999572753903,8542800,60,44.0,,0.44,26.4,-7.400009155273409,-0.03868274457513354
763,2021-12-15,6,0.1433487544483986,-0.047302570894728,QCOM,183.97000122070312,189.77999877929688,179.97999572753906,189.27999877929688,189.27999877929688,11082000,63,44.0,,0.44,27.72,5.880004882812472,0.03197392647072239
764,2021-12-16,11,0.1611423487544484,0.12412800079441921,QCOM,190.3000030517578,192.67999267578125,176.11000061035156,178.14999389648438,178.14999389648438,14873000,100,44.0,,0.44,44.0,2.899993896484375,0.015280819449561278
765,2021-12-17,2,0.12911387900355872,-0.19875886133256782,QCOM,175.72999572753906,180.1199951171875,175.02000427246094,176.8000030517578,176.8000030517578,16232300,61,44.0,,0.44,26.84,-12.55999755859375,-0.06518579009772019
766,2021-12-20,9,0.15402491103202848,-0.4739854887519598,QCOM,174.2899932861328,177.0800018310547,173.4600067138672,176.6699981689453,176.6699981689453,6306400,56,44.0,,0.44,24.64,-3.0399932861328125,-0.016877600313918384
767,2021-12-21,2,0.12911387900355872,-0.16173378618793466,QCOM,179.3800048828125,180.1499938964844,174.22000122070312,179.5800018310547,179.5800018310547,7702400,59,44.0,,0.44,25.96,3.069992065429716,0.01733675194084694
768,2021-12-22,5,0.1397900355871886,0.08268790827154704,QCOM,179.0,181.5200042724609,177.6300048828125,181.3800048828125,181.3800048828125,5227200,60,44.0,,0.44,26.4,1.3700103759765057,0.007604831653581501
769,2021-12-23,2,0.12911387900355872,-0.0763728010997683,QCOM,181.52999877929688,183.7100067138672,181.3800048828125,182.7400054931641,182.7400054931641,4918900,44,44.0,,0.44,19.36,2.1900024414062784,0.0120647994152705
770,2021-12-27,16,0.17893594306049823,0.21801797437077597,QCOM,183.2100067138672,186.41000366210935,183.0200042724609,186.3300018310547,186.3300018310547,4865900,41,44.0,,0.44,18.04,2.699996948242159,0.014697059765761633
771,2021-12-28,5,0.1397900355871886,-0.21877050973528778,QCOM,186.58999633789065,186.72999572753903,183.4900054931641,184.82000732421875,184.82000732421875,5399400,54,44.0,,0.44,23.76,0.3199920654296875,0.0017166035037996519
772,2021-12-30,4,0.13623131672597866,-0.025457600366589395,QCOM,185.8800048828125,186.5200042724609,182.30999755859372,182.72999572753903,182.72999572753903,4108400,63,44.0,,0.44,27.72,-0.209991455078125,-0.0011245726979212112
773,2021-12-31,9,0.15402491103202848,0.13061309788145548,QCOM,183.30999755859372,185.1499938964844,182.6000061035156,182.8699951171875,182.8699951171875,4113300,43,44.0,,0.44,18.92,-1.3700103759765057,-0.007345112291415434
