,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TLT_unscaled,TLT_monthly,isPartial,scale,TLT,Stock_Price_Change,Stock_Price_Change_Percent
762,2021-11-11,10,0.015925373134328357,-0.4216105523098236,TLT,148.50999450683594,148.66000366210938,147.88999938964844,147.97999572753906,147.97999572753906,5552500,87,30.0,,0.3,26.1,-2.269989013671875,-0.015040012746493248
763,2021-11-12,3,0.0043167495854063015,-0.7289388732687702,TLT,148.0,148.50999450683594,146.75999450683594,147.3300018310547,147.3300018310547,12712000,81,30.0,,0.3,24.3,-0.1500091552734375,-0.0010090754175843264
764,2021-11-15,4,0.005975124378109453,1.2476606363069243,TLT,146.88999938964844,146.9600067138672,145.22000122070312,145.47999572753906,145.47999572753906,15232700,70,30.0,,0.3,21.0,-1.54998779296875,-0.01043692579826605
765,2021-11-16,5,0.007633499170812604,0.2775464890369137,TLT,145.69000244140625,146.3800048828125,144.85000610351562,145.11000061035156,145.11000061035156,12998700,84,30.0,,0.3,25.2,-0.5800018310546875,-0.003946664429486324
766,2021-11-17,2,0.002658374792703151,-0.651748859439496,TLT,144.57000732421875,146.2899932861328,144.4600067138672,146.25999450683594,146.25999450683594,14239900,41,30.0,,0.3,12.3,-0.0900115966796875,-0.0006149172952395476
767,2021-11-18,1,0.001,-0.6238303181534623,TLT,145.99000549316406,146.89999389648438,145.9499969482422,146.80999755859375,146.80999755859375,11054600,52,30.0,,0.3,15.6,0.6100006103515625,0.004169804076471939
768,2021-11-23,3,0.0043167495854063015,3.316749585406302,TLT,145.92999267578125,146.11000061035156,144.5,144.5,144.5,15318500,53,30.0,,0.3,15.9,-0.7899932861328125,-0.005377762552457921
769,2021-11-24,2,0.002658374792703151,-0.38417210910487887,TLT,144.94000244140625,146.82000732421875,144.7899932861328,146.82000732421875,146.82000732421875,13769700,81,30.0,,0.3,24.3,0.7100067138671875,0.004859398473076704
770,2021-11-26,8,0.012608623548922056,3.7429819089207728,TLT,148.8300018310547,150.67999267578125,148.6699981689453,150.52999877929688,150.52999877929688,20064800,39,30.0,,0.3,11.7,3.8599853515625,0.02629059500752229
771,2021-11-30,2,0.002658374792703151,-0.7891621728265158,TLT,150.8300018310547,152.07000732421875,150.25,151.58999633789062,151.58999633789062,31481100,62,30.0,,0.3,18.6,1.3900146484375,0.009224945022584308
772,2021-12-01,4,0.005975124378109453,1.2476606363069243,TLT,150.49000549316406,152.41000366210938,149.7899932861328,152.33999633789062,152.33999633789062,30826500,32,32.0,False,0.32,10.24,0.339996337890625,0.00223578826537274
773,2021-12-02,9,0.014266998341625207,1.3877324451845685,TLT,152.92999267578125,152.99000549316406,150.75999450683594,152.52999877929688,152.52999877929688,17754200,62,32.0,,0.32,19.84,0.5800018310546875,0.0038055364944451497
774,2021-12-03,6,0.009291873963515756,-0.34871556433802153,TLT,151.67999267578125,155.1199951171875,151.35000610351562,154.35000610351562,154.35000610351562,34427100,86,32.0,,0.32,27.52,2.1299896240234375,0.013922410272209751
775,2021-12-06,9,0.014266998341625207,4.366812227074235,TLT,154.0500030517578,154.35000610351562,151.92999267578125,152.22999572753906,152.22999572753906,30924200,46,32.0,,0.32,14.72,-0.769989013671875,-0.004963828248512825
776,2021-12-07,13,0.02090049751243781,0.46495408578402886,TLT,151.72000122070312,152.52999877929688,150.86000061035156,151.0,151.0,22115900,84,32.0,,0.32,26.88,-1.82000732421875,-0.011791430205698505
777,2021-12-08,6,0.009291873963515756,-0.5554233119098626,TLT,150.47000122070312,150.47999572753906,148.36000061035156,148.38999938964844,148.38999938964844,33633900,69,32.0,,0.32,22.08,-2.0500030517578125,-0.013439999135672065
778,2021-12-09,7,0.010950248756218906,0.1784758165268605,TLT,149.33999633789062,149.83999633789062,148.47999572753906,149.22000122070312,149.22000122070312,17544900,87,32.0,,0.32,27.84,-0.6399993896484375,-0.004253052949358294
779,2021-12-10,6,0.009291873963515756,-0.15144631228229588,TLT,149.9199981689453,150.24000549316406,148.80999755859375,148.86000061035156,148.86000061035156,14298700,79,32.0,,0.32,25.28,0.4000091552734375,0.0026695753139998057
780,2021-12-13,19,0.030850746268656717,3.041494677384314,TLT,150.38999938964844,151.30999755859375,150.30999755859375,151.05999755859375,151.05999755859375,17860500,61,32.0,,0.32,19.52,1.0699920654296875,0.007121885159132146
781,2021-12-14,4,0.005975124378109453,-0.8063215610385421,TLT,150.3699951171875,150.92999267578125,149.30999755859375,150.6999969482422,150.6999969482422,14015500,100,32.0,,0.32,32.0,-0.3800048828125,-0.0025114327469693
782,2021-12-15,4,0.005975124378109453,0.0,TLT,149.61000061035156,150.7899932861328,149.1300048828125,149.25,149.25,25383900,86,32.0,,0.32,27.52,-0.1399993896484375,-0.0009275783240060287
783,2021-12-16,2,0.002658374792703151,-0.5550929780738273,TLT,148.75,149.8800048828125,148.72999572753906,149.13999938964844,149.13999938964844,18677900,54,32.0,,0.32,17.28,-0.9099884033203125,-0.006034806312336327
784,2021-12-17,2,0.002658374792703151,0.0,TLT,150.33999633789062,150.97999572753906,150.16000366210938,150.8300018310547,150.8300018310547,18093500,64,32.0,,0.32,20.48,1.0999908447265625,0.00733914337397179
785,2021-12-20,8,0.012608623548922056,3.7429819089207728,TLT,150.75,151.02000427246094,149.60000610351562,149.6999969482422,149.6999969482422,17147300,37,32.0,,0.32,11.84,0.040008544921875,0.00026499235696153534
786,2021-12-21,2,0.002658374792703151,-0.7891621728265158,TLT,148.13999938964844,149.1999969482422,147.6199951171875,149.1300048828125,149.1300048828125,16598200,50,32.0,,0.32,16.0,-1.82000732421875,-0.012051432080052105
787,2021-12-23,1,0.001,-0.6238303181534623,TLT,149.58999633789062,149.60000610351562,148.02999877929688,148.52000427246094,148.52000427246094,11642500,33,32.0,,0.32,10.56,0.4000091552734375,0.0026810265647136955
788,2021-12-27,12,0.01924212271973466,0.20826824950536316,TLT,148.4600067138672,149.00999450683594,148.32000732421875,148.8800048828125,148.8800048828125,7821800,27,32.0,,0.32,8.64,-0.5900115966796875,-0.003943927624384114
789,2021-12-28,6,0.009291873963515756,-0.517107644574679,TLT,149.60000610351562,149.77999877929688,148.00999450683594,148.2899932861328,148.2899932861328,9174600,45,32.0,,0.32,14.4,0.7700042724609375,0.005167467289757033
790,2021-12-29,1,0.001,-0.8923790826343031,TLT,146.91000366210938,147.30999755859375,146.41000366210938,146.6699981689453,146.6699981689453,11771200,65,32.0,,0.32,20.8,-2.470001220703125,-0.016490861535809698
791,2021-12-31,2,0.002658374792703151,1.6583747927031514,TLT,147.80999755859375,149.02999877929688,147.42999267578125,148.19000244140625,148.19000244140625,13402300,31,32.0,,0.32,9.92,1.720001220703125,0.01167606577427982
